SPN,Description,Category,Unit,Min,Max,Priority,OEM,Notes
519835,Manufacturer Assignable 519835,Unknown,,,,2,Standard,Reserved for manufacturer
519836,Manufacturer Assignable 519836,Unknown,,,,2,Standard,Reserved for manufacturer
519837,Manufacturer Assignable 519837,Unknown,,,,2,Standard,Reserved for manufacturer
519838,Manufacturer Assignable 519838,Unknown,,,,2,Standard,Reserved for manufacturer
519839,Manufacturer Assignable 519839,Unknown,,,,2,Standard,Reserved for manufacturer
519840,Manufacturer Assignable 519840,Unknown,,,,2,Standard,Reserved for manufacturer
519841,Manufacturer Assignable 519841,Unknown,,,,2,Standard,Reserved for manufacturer
519842,Manufacturer Assignable 519842,Unknown,,,,2,Standard,Reserved for manufacturer
519843,Manufacturer Assignable 519843,Unknown,,,,2,Standard,Reserved for manufacturer
519844,Manufacturer Assignable 519844,Unknown,,,,2,Standard,Reserved for manufacturer
519845,Manufacturer Assignable 519845,Unknown,,,,2,Standard,Reserved for manufacturer
519846,Manufacturer Assignable 519846,Unknown,,,,2,Standard,Reserved for manufacturer
519847,Manufacturer Assignable 519847,Unknown,,,,2,Standard,Reserved for manufacturer
519848,Manufacturer Assignable 519848,Unknown,,,,2,Standard,Reserved for manufacturer
519849,Manufacturer Assignable 519849,Unknown,,,,2,Standard,Reserved for manufacturer
519850,Manufacturer Assignable 519850,Unknown,,,,2,Standard,Reserved for manufacturer
519851,Manufacturer Assignable 519851,Unknown,,,,2,Standard,Reserved for manufacturer
519852,Manufacturer Assignable 519852,Unknown,,,,2,Standard,Reserved for manufacturer
519853,Manufacturer Assignable 519853,Unknown,,,,2,Standard,Reserved for manufacturer
519854,Manufacturer Assignable 519854,Unknown,,,,2,Standard,Reserved for manufacturer
519855,Manufacturer Assignable 519855,Unknown,,,,2,Standard,Reserved for manufacturer
519856,Manufacturer Assignable 519856,Unknown,,,,2,Standard,Reserved for manufacturer
519857,Manufacturer Assignable 519857,Unknown,,,,2,Standard,Reserved for manufacturer
519858,Manufacturer Assignable 519858,Unknown,,,,2,Standard,Reserved for manufacturer
519859,Manufacturer Assignable 519859,Unknown,,,,2,Standard,Reserved for manufacturer
519860,Manufacturer Assignable 519860,Unknown,,,,2,Standard,Reserved for manufacturer
519861,Manufacturer Assignable 519861,Unknown,,,,2,Standard,Reserved for manufacturer
519862,Manufacturer Assignable 519862,Unknown,,,,2,Standard,Reserved for manufacturer
519863,Manufacturer Assignable 519863,Unknown,,,,2,Standard,Reserved for manufacturer
519864,Manufacturer Assignable 519864,Unknown,,,,2,Standard,Reserved for manufacturer
519865,Manufacturer Assignable 519865,Unknown,,,,2,Standard,Reserved for manufacturer
519866,Manufacturer Assignable 519866,Unknown,,,,2,Standard,Reserved for manufacturer
519867,Manufacturer Assignable 519867,Unknown,,,,2,Standard,Reserved for manufacturer
519868,Manufacturer Assignable 519868,Unknown,,,,2,Standard,Reserved for manufacturer
519869,Manufacturer Assignable 519869,Unknown,,,,2,Standard,Reserved for manufacturer
519870,Manufacturer Assignable 519870,Unknown,,,,2,Standard,Reserved for manufacturer
519871,Manufacturer Assignable 519871,Unknown,,,,2,Standard,Reserved for manufacturer
519872,Manufacturer Assignable 519872,Unknown,,,,2,Standard,Reserved for manufacturer
519873,Manufacturer Assignable 519873,Unknown,,,,2,Standard,Reserved for manufacturer
519874,Manufacturer Assignable 519874,Unknown,,,,2,Standard,Reserved for manufacturer
519875,Manufacturer Assignable 519875,Unknown,,,,2,Standard,Reserved for manufacturer
519876,Manufacturer Assignable 519876,Unknown,,,,2,Standard,Reserved for manufacturer
519877,Manufacturer Assignable 519877,Unknown,,,,2,Standard,Reserved for manufacturer
519878,Manufacturer Assignable 519878,Unknown,,,,2,Standard,Reserved for manufacturer
519879,Manufacturer Assignable 519879,Unknown,,,,2,Standard,Reserved for manufacturer
519880,Manufacturer Assignable 519880,Unknown,,,,2,Standard,Reserved for manufacturer
519881,Manufacturer Assignable 519881,Unknown,,,,2,Standard,Reserved for manufacturer
519882,Manufacturer Assignable 519882,Unknown,,,,2,Standard,Reserved for manufacturer
519883,Manufacturer Assignable 519883,Unknown,,,,2,Standard,Reserved for manufacturer
519884,Manufacturer Assignable 519884,Unknown,,,,2,Standard,Reserved for manufacturer
519885,Manufacturer Assignable 519885,Unknown,,,,2,Standard,Reserved for manufacturer
519886,Manufacturer Assignable 519886,Unknown,,,,2,Standard,Reserved for manufacturer
519887,Manufacturer Assignable 519887,Unknown,,,,2,Standard,Reserved for manufacturer
519888,Manufacturer Assignable 519888,Unknown,,,,2,Standard,Reserved for manufacturer
519889,Manufacturer Assignable 519889,Unknown,,,,2,Standard,Reserved for manufacturer
519890,Manufacturer Assignable 519890,Unknown,,,,2,Standard,Reserved for manufacturer
519891,Manufacturer Assignable 519891,Unknown,,,,2,Standard,Reserved for manufacturer
519892,Manufacturer Assignable 519892,Unknown,,,,2,Standard,Reserved for manufacturer
519893,Manufacturer Assignable 519893,Unknown,,,,2,Standard,Reserved for manufacturer
519894,Manufacturer Assignable 519894,Unknown,,,,2,Standard,Reserved for manufacturer
519895,Manufacturer Assignable 519895,Unknown,,,,2,Standard,Reserved for manufacturer
519896,Manufacturer Assignable 519896,Unknown,,,,2,Standard,Reserved for manufacturer
519897,Manufacturer Assignable 519897,Unknown,,,,2,Standard,Reserved for manufacturer
519898,Manufacturer Assignable 519898,Unknown,,,,2,Standard,Reserved for manufacturer
519899,Manufacturer Assignable 519899,Unknown,,,,2,Standard,Reserved for manufacturer
519900,Manufacturer Assignable 519900,Unknown,,,,2,Standard,Reserved for manufacturer
519901,Manufacturer Assignable 519901,Unknown,,,,2,Standard,Reserved for manufacturer
519902,Manufacturer Assignable 519902,Unknown,,,,2,Standard,Reserved for manufacturer
519903,Manufacturer Assignable 519903,Unknown,,,,2,Standard,Reserved for manufacturer
519904,Manufacturer Assignable 519904,Unknown,,,,2,Standard,Reserved for manufacturer
519905,Manufacturer Assignable 519905,Unknown,,,,2,Standard,Reserved for manufacturer
519906,Manufacturer Assignable 519906,Unknown,,,,2,Standard,Reserved for manufacturer
519907,Manufacturer Assignable 519907,Unknown,,,,2,Standard,Reserved for manufacturer
519908,Manufacturer Assignable 519908,Unknown,,,,2,Standard,Reserved for manufacturer
519909,Manufacturer Assignable 519909,Unknown,,,,2,Standard,Reserved for manufacturer
519910,Manufacturer Assignable 519910,Unknown,,,,2,Standard,Reserved for manufacturer
519911,Manufacturer Assignable 519911,Unknown,,,,2,Standard,Reserved for manufacturer
519912,Manufacturer Assignable 519912,Unknown,,,,2,Standard,Reserved for manufacturer
519913,Manufacturer Assignable 519913,Unknown,,,,2,Standard,Reserved for manufacturer
519914,Manufacturer Assignable 519914,Unknown,,,,2,Standard,Reserved for manufacturer
519915,Manufacturer Assignable 519915,Unknown,,,,2,Standard,Reserved for manufacturer
519916,Manufacturer Assignable 519916,Unknown,,,,2,Standard,Reserved for manufacturer
519917,Manufacturer Assignable 519917,Unknown,,,,2,Standard,Reserved for manufacturer
519918,Manufacturer Assignable 519918,Unknown,,,,2,Standard,Reserved for manufacturer
519919,Manufacturer Assignable 519919,Unknown,,,,2,Standard,Reserved for manufacturer
519920,Manufacturer Assignable 519920,Unknown,,,,2,Standard,Reserved for manufacturer
519921,Manufacturer Assignable 519921,Unknown,,,,2,Standard,Reserved for manufacturer
519922,Manufacturer Assignable 519922,Unknown,,,,2,Standard,Reserved for manufacturer
519923,Manufacturer Assignable 519923,Unknown,,,,2,Standard,Reserved for manufacturer
519924,Manufacturer Assignable 519924,Unknown,,,,2,Standard,Reserved for manufacturer
519925,Manufacturer Assignable 519925,Unknown,,,,2,Standard,Reserved for manufacturer
519926,Manufacturer Assignable 519926,Unknown,,,,2,Standard,Reserved for manufacturer
519927,Manufacturer Assignable 519927,Unknown,,,,2,Standard,Reserved for manufacturer
519928,Manufacturer Assignable 519928,Unknown,,,,2,Standard,Reserved for manufacturer
519929,Manufacturer Assignable 519929,Unknown,,,,2,Standard,Reserved for manufacturer
519930,Manufacturer Assignable 519930,Unknown,,,,2,Standard,Reserved for manufacturer
519931,Manufacturer Assignable 519931,Unknown,,,,2,Standard,Reserved for manufacturer
519932,Manufacturer Assignable 519932,Unknown,,,,2,Standard,Reserved for manufacturer
519933,Manufacturer Assignable 519933,Unknown,,,,2,Standard,Reserved for manufacturer
519934,Manufacturer Assignable 519934,Unknown,,,,2,Standard,Reserved for manufacturer
519935,Manufacturer Assignable 519935,Unknown,,,,2,Standard,Reserved for manufacturer
519936,Manufacturer Assignable 519936,Unknown,,,,2,Standard,Reserved for manufacturer
519937,Manufacturer Assignable 519937,Unknown,,,,2,Standard,Reserved for manufacturer
519938,Manufacturer Assignable 519938,Unknown,,,,2,Standard,Reserved for manufacturer
519939,Manufacturer Assignable 519939,Unknown,,,,2,Standard,Reserved for manufacturer
519940,Manufacturer Assignable 519940,Unknown,,,,2,Standard,Reserved for manufacturer
519941,Manufacturer Assignable 519941,Unknown,,,,2,Standard,Reserved for manufacturer
519942,Manufacturer Assignable 519942,Unknown,,,,2,Standard,Reserved for manufacturer
519943,Manufacturer Assignable 519943,Unknown,,,,2,Standard,Reserved for manufacturer
519944,Manufacturer Assignable 519944,Unknown,,,,2,Standard,Reserved for manufacturer
519945,Manufacturer Assignable 519945,Unknown,,,,2,Standard,Reserved for manufacturer
519946,Manufacturer Assignable 519946,Unknown,,,,2,Standard,Reserved for manufacturer
519947,Manufacturer Assignable 519947,Unknown,,,,2,Standard,Reserved for manufacturer
519948,Manufacturer Assignable 519948,Unknown,,,,2,Standard,Reserved for manufacturer
519949,Manufacturer Assignable 519949,Unknown,,,,2,Standard,Reserved for manufacturer
519950,Manufacturer Assignable 519950,Unknown,,,,2,Standard,Reserved for manufacturer
519951,Manufacturer Assignable 519951,Unknown,,,,2,Standard,Reserved for manufacturer
519952,Manufacturer Assignable 519952,Unknown,,,,2,Standard,Reserved for manufacturer
519953,Manufacturer Assignable 519953,Unknown,,,,2,Standard,Reserved for manufacturer
519954,Manufacturer Assignable 519954,Unknown,,,,2,Standard,Reserved for manufacturer
519955,Manufacturer Assignable 519955,Unknown,,,,2,Standard,Reserved for manufacturer
519956,Manufacturer Assignable 519956,Unknown,,,,2,Standard,Reserved for manufacturer
519957,Manufacturer Assignable 519957,Unknown,,,,2,Standard,Reserved for manufacturer
519958,Manufacturer Assignable 519958,Unknown,,,,2,Standard,Reserved for manufacturer
519959,Manufacturer Assignable 519959,Unknown,,,,2,Standard,Reserved for manufacturer
519960,Manufacturer Assignable 519960,Unknown,,,,2,Standard,Reserved for manufacturer
519961,Manufacturer Assignable 519961,Unknown,,,,2,Standard,Reserved for manufacturer
519962,Manufacturer Assignable 519962,Unknown,,,,2,Standard,Reserved for manufacturer
519963,Manufacturer Assignable 519963,Unknown,,,,2,Standard,Reserved for manufacturer
519964,Manufacturer Assignable 519964,Unknown,,,,2,Standard,Reserved for manufacturer
519965,Manufacturer Assignable 519965,Unknown,,,,2,Standard,Reserved for manufacturer
519966,Manufacturer Assignable 519966,Unknown,,,,2,Standard,Reserved for manufacturer
519967,Manufacturer Assignable 519967,Unknown,,,,2,Standard,Reserved for manufacturer
519968,Manufacturer Assignable 519968,Unknown,,,,2,Standard,Reserved for manufacturer
519969,Manufacturer Assignable 519969,Unknown,,,,2,Standard,Reserved for manufacturer
519970,Manufacturer Assignable 519970,Unknown,,,,2,Standard,Reserved for manufacturer
519971,Manufacturer Assignable 519971,Unknown,,,,2,Standard,Reserved for manufacturer
519972,Manufacturer Assignable 519972,Unknown,,,,2,Standard,Reserved for manufacturer
519973,Manufacturer Assignable 519973,Unknown,,,,2,Standard,Reserved for manufacturer
519974,Manufacturer Assignable 519974,Unknown,,,,2,Standard,Reserved for manufacturer
519975,Manufacturer Assignable 519975,Unknown,,,,2,Standard,Reserved for manufacturer
519976,Manufacturer Assignable 519976,Unknown,,,,2,Standard,Reserved for manufacturer
519977,Manufacturer Assignable 519977,Unknown,,,,2,Standard,Reserved for manufacturer
519978,Manufacturer Assignable 519978,Unknown,,,,2,Standard,Reserved for manufacturer
519979,Manufacturer Assignable 519979,Unknown,,,,2,Standard,Reserved for manufacturer
519980,Manufacturer Assignable 519980,Unknown,,,,2,Standard,Reserved for manufacturer
519981,Manufacturer Assignable 519981,Unknown,,,,2,Standard,Reserved for manufacturer
519982,Manufacturer Assignable 519982,Unknown,,,,2,Standard,Reserved for manufacturer
519983,Manufacturer Assignable 519983,Unknown,,,,2,Standard,Reserved for manufacturer
519984,Manufacturer Assignable 519984,Unknown,,,,2,Standard,Reserved for manufacturer
519985,Manufacturer Assignable 519985,Unknown,,,,2,Standard,Reserved for manufacturer
519986,Manufacturer Assignable 519986,Unknown,,,,2,Standard,Reserved for manufacturer
519987,Manufacturer Assignable 519987,Unknown,,,,2,Standard,Reserved for manufacturer
519988,Manufacturer Assignable 519988,Unknown,,,,2,Standard,Reserved for manufacturer
519989,Manufacturer Assignable 519989,Unknown,,,,2,Standard,Reserved for manufacturer
519990,Manufacturer Assignable 519990,Unknown,,,,2,Standard,Reserved for manufacturer
519991,Manufacturer Assignable 519991,Unknown,,,,2,Standard,Reserved for manufacturer
519992,Manufacturer Assignable 519992,Unknown,,,,2,Standard,Reserved for manufacturer
519993,Manufacturer Assignable 519993,Unknown,,,,2,Standard,Reserved for manufacturer
519994,Manufacturer Assignable 519994,Unknown,,,,2,Standard,Reserved for manufacturer
519995,Manufacturer Assignable 519995,Unknown,,,,2,Standard,Reserved for manufacturer
519996,Manufacturer Assignable 519996,Unknown,,,,2,Standard,Reserved for manufacturer
519997,Manufacturer Assignable 519997,Unknown,,,,2,Standard,Reserved for manufacturer
519998,Manufacturer Assignable 519998,Unknown,,,,2,Standard,Reserved for manufacturer
519999,Manufacturer Assignable 519999,Unknown,,,,2,Standard,Reserved for manufacturer
520000,Freightliner ICU/Display System 520000,Electrical,,,,2,Freightliner,Proprietary Freightliner code
520001,Freightliner ICU/Display System 520001,Electrical,,,,2,Freightliner,Proprietary Freightliner code
520002,Freightliner ICU/Display System 520002,Electrical,,,,2,Freightliner,Proprietary Freightliner code
520003,Freightliner ICU/Display System 520003,Electrical,,,,2,Freightliner,Proprietary Freightliner code
520004,Freightliner ICU/Display System 520004,Electrical,,,,2,Freightliner,Proprietary Freightliner code
520005,Freightliner ICU/Display System 520005,Electrical,,,,2,Freightliner,Proprietary Freightliner code
520006,Freightliner ICU/Display System 520006,Electrical,,,,2,Freightliner,Proprietary Freightliner code
520007,Freightliner ICU/Display System 520007,Electrical,,,,2,Freightliner,Proprietary Freightliner code
520008,Freightliner ICU/Display System 520008,Electrical,,,,2,Freightliner,Proprietary Freightliner code
520009,Freightliner ICU/Display System 520009,Electrical,,,,2,Freightliner,Proprietary Freightliner code
520010,Freightliner ICU/Display System 520010,Electrical,,,,2,Freightliner,Proprietary Freightliner code
520011,Freightliner ICU/Display System 520011,Electrical,,,,2,Freightliner,Proprietary Freightliner code
520012,Freightliner ICU/Display System 520012,Electrical,,,,2,Freightliner,Proprietary Freightliner code
520013,Freightliner ICU/Display System 520013,Electrical,,,,2,Freightliner,Proprietary Freightliner code
520014,Freightliner ICU/Display System 520014,Electrical,,,,2,Freightliner,Proprietary Freightliner code
520015,Freightliner ICU/Display System 520015,Electrical,,,,2,Freightliner,Proprietary Freightliner code
520016,Freightliner ICU/Display System 520016,Electrical,,,,2,Freightliner,Proprietary Freightliner code
